,temperature,dewpoint,windSpeed,windDir,hght,longitude,latitude,distance,ob_time,pressure,datetime
16712,5.350006,,29.935133,238.0,3353.9998,-87.753,41.59,28323.28787119153,2021-06-21 02:48:00,670.27655,2021-06-21 03:00:00
16713,7.350006,,32.07336,250.0,3108.0,-87.742,41.613,24913.503789391485,2021-06-21 02:48:00,691.69745,2021-06-21 03:00:00
16714,9.050018,,29.935133,253.0,2803.9998,-87.722,41.633,22139.684934365843,2021-06-21 02:48:00,718.93146,2021-06-21 03:00:00
16715,4.350006,,32.07336,254.0,3689.0,-87.795,41.505,41269.39385183538,2021-06-21 02:49:00,641.97253,2021-06-21 03:00:00
16716,4.350006,,28.963215,238.0,3553.0,-87.78,41.535,36656.51159957293,2021-06-21 02:49:00,653.3441,2021-06-21 03:00:00
16717,5.0500183,,28.963215,236.0,3457.0,-87.767,41.563,32394.53623559861,2021-06-21 02:49:00,661.46875,2021-06-21 03:00:00
16718,0.05001831,,35.96104,259.0,4390.0,-87.84,41.408,56271.011701018375,2021-06-21 02:50:00,585.87213,2021-06-21 03:00:00
16719,2.350006,,33.04528,255.0,4122.0,-87.825,41.44,51305.48772695453,2021-06-21 02:50:00,606.83057,2021-06-21 03:00:00
16720,3.350006,,34.98912,258.0,3891.0,-87.81,41.473,46205.195322626474,2021-06-21 02:50:00,625.37897,2021-06-21 03:00:00
16721,-5.9499817,,34.0172,250.0,5126.0,-87.887,41.308,71840.62391683453,2021-06-21 02:51:00,531.3113,2021-06-21 03:00:00
16722,-3.9499817,,33.04528,251.0,4878.0,-87.87,41.342,66518.38008577812,2021-06-21 02:51:00,549.2151,2021-06-21 03:00:00
16723,-2.25,,30.907055,255.0,4635.0,-87.855,41.375,61391.89063760959,2021-06-21 02:51:00,567.22864,2021-06-21 03:00:00
16724,-9.949982,,36.93296,251.0,5571.0,-87.918,41.242,82136.19317071809,2021-06-21 02:52:00,500.37125,2021-06-21 03:00:00
16725,-8.25,,34.0172,251.0,5347.0,-87.902,41.275,76974.70207055977,2021-06-21 02:52:00,515.75757,2021-06-21 03:00:00
16726,-16.449982,,36.93296,261.0,7163.0,-88.072,40.913,133467.2925920687,2021-06-21 02:55:00,401.38446,2021-06-21 03:00:00
18052,6.0500183,,34.0172,243.0,3315.0,-87.84,41.6,28642.2792394587,2021-06-21 02:45:00,673.63635,2021-06-21 03:00:00
18053,8.350006,,34.0172,253.0,2982.0,-87.815,41.615,25641.557096295404,2021-06-21 02:45:00,702.882,2021-06-21 03:00:00
18054,9.550018,,30.907055,253.0,2652.0,-87.79,41.63,22804.703262406903,2021-06-21 02:45:00,732.8702,2021-06-21 03:00:00
18055,2.5500183,,36.93296,258.0,3901.0,-87.917,41.548,39252.04217046106,2021-06-21 02:46:00,624.5665,2021-06-21 03:00:00
18056,3.350006,,36.93296,254.0,3806.0,-87.893,41.57,35113.30739234417,2021-06-21 02:46:00,632.31854,2021-06-21 03:00:00
18057,4.350006,,34.0172,241.0,3622.0,-87.867,41.585,31850.230461102732,2021-06-21 02:46:00,647.5546,2021-06-21 03:00:00
18058,-0.9499817,,39.071186,255.0,4484.0,-87.972,41.46,53678.3920001847,2021-06-21 02:47:00,578.6613,2021-06-21 03:00:00
18059,1.5500183,,37.90488,253.0,4200.0,-87.952,41.49,48696.482185758985,2021-06-21 02:47:00,600.6691,2021-06-21 03:00:00
18060,2.0500183,,37.90488,259.0,3990.0,-87.933,41.52,43764.6748809007,2021-06-21 02:47:00,617.3742,2021-06-21 03:00:00
18061,-6.9499817,,36.93296,247.0,5235.0,-88.028,41.365,69072.48333280339,2021-06-21 02:48:00,523.5932,2021-06-21 03:00:00
18062,-4.4499817,,35.96104,248.0,4977.0,-88.01,41.397,63931.65669708439,2021-06-21 02:48:00,542.0104,2021-06-21 03:00:00
18063,-2.75,,34.0172,249.0,4727.0,-87.99,41.428,58820.461528437845,2021-06-21 02:48:00,560.3533,2021-06-21 03:00:00
18064,-17.449997,,41.986946,260.0,7221.0,-88.217,41.058,119123.36140600324,2021-06-21 02:51:00,398.10336,2021-06-21 03:00:00
18895,21.75,,13.023727,89.0,366.0,-87.902,41.947,30156.50585063729,2021-06-21 02:49:06,970.30786,2021-06-21 03:00:00
18896,23.75,,13.995647,120.0,457.0,-87.903,41.941,29482.05244922882,2021-06-21 02:49:12,959.79846,2021-06-21 03:00:00
18897,24.25,,9.913584,127.0,561.0,-87.905,41.935,28886.124438645893,2021-06-21 02:49:18,947.90094,2021-06-21 03:00:00
18898,23.25,,7.9697437,172.0,677.0,-87.907,41.929,28307.957519365184,2021-06-21 02:49:24,934.77155,2021-06-21 03:00:00
18899,22.050018,,18.077713,206.0,856.0,-87.91,41.917,27136.772114839503,2021-06-21 02:49:36,914.801,2021-06-21 03:00:00
18900,21.550018,,20.993473,212.0,924.0,-87.912,41.91,26506.61149462826,2021-06-21 02:49:42,907.3055,2021-06-21 03:00:00
18901,21.25,,27.019375,217.0,1045.0,-87.914,41.904,26011.72709210667,2021-06-21 02:49:48,894.091,2021-06-21 03:00:00
18902,20.550018,,32.07336,218.0,1143.0,-87.916,41.898,25540.802462105676,2021-06-21 02:49:54,883.50305,2021-06-21 03:00:00
18903,19.75,,36.93296,225.0,1286.0,-87.919,41.886,24591.3607945022,2021-06-21 02:50:06,868.2356,2021-06-21 03:00:00
18904,18.75,,36.93296,219.0,1353.0,-87.921,41.88,24198.013425824443,2021-06-21 02:50:12,861.15643,2021-06-21 03:00:00
18905,18.050018,,39.071186,227.0,1515.0001,-87.924,41.868,23409.519804784934,2021-06-21 02:50:24,844.2318,2021-06-21 03:00:00
18906,17.550018,,39.071186,230.0,1579.0,-87.926,41.862,23106.23171629604,2021-06-21 02:50:30,837.6205,2021-06-21 03:00:00
18907,14.75,,35.96104,237.0,1929.0,-87.933,41.835,21964.903939713357,2021-06-21 02:50:50,802.20123,2021-06-21 03:00:00
18908,12.75,,32.07336,248.0,2198.0,-87.943,41.812,22009.67202597279,2021-06-21 02:51:10,775.81195,2021-06-21 03:00:00
18909,11.050018,,29.935133,243.0,2515.0,-87.955,41.788,22851.916134460927,2021-06-21 02:51:30,745.6203,2021-06-21 03:00:00
18910,8.75,,28.963215,243.0,2834.9998,-87.97,41.765,24592.562347197098,2021-06-21 02:51:50,716.1152,2021-06-21 03:00:00
18911,6.25,,28.963215,242.0,3158.0,-87.983,41.742,26550.322137402953,2021-06-21 02:52:10,687.29956,2021-06-21 03:00:00
18912,4.0500183,,34.98912,247.0,3477.9998,-87.998,41.718,29116.13596890574,2021-06-21 02:52:30,659.68445,2021-06-21 03:00:00
18913,2.25,,34.98912,253.0,3792.0002,-88.013,41.693,32024.799690829477,2021-06-21 02:52:50,633.4675,2021-06-21 03:00:00
18914,0.75,,37.90488,255.0,4100.0,-88.028,41.668,35167.58212229359,2021-06-21 02:53:10,608.57764,2021-06-21 03:00:00
18915,-0.4499817,,39.071186,248.0,4395.0,-88.043,41.643,38486.314774780214,2021-06-21 02:53:30,585.48663,2021-06-21 03:00:00
18916,-2.9499817,,34.98912,244.0,4694.0,-88.058,41.618,41939.36741408847,2021-06-21 02:53:50,562.8116,2021-06-21 03:00:00
18917,-4.9499817,,40.043106,246.0,4974.0,-88.073,41.593,45495.60418974001,2021-06-21 02:54:10,542.2276,2021-06-21 03:00:00
18918,-6.9499817,,44.902706,251.0,5243.0,-88.088,41.567,49227.69284005233,2021-06-21 02:54:30,523.03046,2021-06-21 03:00:00
18919,-8.949982,,46.06901,258.0,5488.9995,-88.103,41.542,52931.630271587026,2021-06-21 02:54:50,505.9601,2021-06-21 03:00:00
18920,-9.649994,,54.03875,260.0,5706.0,-88.12,41.515,57052.63339771573,2021-06-21 02:55:10,491.27914,2021-06-21 03:00:00
18921,-10.449982,,51.90053,261.0,5947.0,-88.137,41.487,61321.91542357704,2021-06-21 02:55:30,475.38086,2021-06-21 03:00:00
18922,-11.649994,,46.06901,260.0,6163.0,-88.152,41.46,65370.07001316933,2021-06-21 02:55:50,461.48828,2021-06-21 03:00:00
18923,-13.449982,,41.986946,258.0,6364.0,-88.17,41.432,69786.50721122573,2021-06-21 02:56:10,448.85754,2021-06-21 03:00:00
18924,-15.149994,,46.06901,252.0,6541.0005,-88.187,41.403,74264.82518432046,2021-06-21 02:56:30,437.96817,2021-06-21 03:00:00
18925,-14.649994,,47.04093,253.0,6602.0,-88.202,41.372,78853.81906211497,2021-06-21 02:56:50,434.26523,2021-06-21 03:00:00
18926,-14.949982,,46.06901,258.0,6663.0,-88.215,41.338,83685.5254925672,2021-06-21 02:57:10,430.58765,2021-06-21 03:00:00
18927,-15.149994,,46.06901,269.0,6721.0,-88.232,41.303,88949.4401396948,2021-06-21 02:57:30,427.11444,2021-06-21 03:00:00
18928,-15.649994,,46.06901,262.0,6840.0,-88.248,41.268,94174.65685316504,2021-06-21 02:57:50,420.05948,2021-06-21 03:00:00
18929,-17.149994,,42.958866,256.0,7081.0,-88.265,41.232,99610.77327240084,2021-06-21 02:58:10,406.06042,2021-06-21 03:00:00
18930,-18.949997,,48.01285,262.0,7269.0,-88.28,41.197,104819.7708648846,2021-06-21 02:58:30,395.40445,2021-06-21 03:00:00
18931,-20.149994,,48.01285,259.0,7452.0,-88.297,41.16,110418.26052198518,2021-06-21 02:58:50,385.25046,2021-06-21 03:00:00
19155,23.350006,,6.0259037,115.0,343.0,-87.745,41.79,1593.3211774120364,2021-06-21 02:46:00,972.9787,2021-06-21 03:00:00
19156,24.050018,,7.9697437,142.0,430.0,-87.74,41.793,2237.4455391315255,2021-06-21 02:46:00,962.9068,2021-06-21 03:00:00
19157,24.550018,,6.9978237,177.0,496.0,-87.735,41.797,3038.189711358379,2021-06-21 02:46:00,955.3226,2021-06-21 03:00:00
19158,21.75,,22.937313,217.0,890.0,-87.68,41.785,7827.996952339072,2021-06-21 02:47:00,911.0468,2021-06-21 03:00:00
19159,21.75,,20.993473,215.0,856.99994,-87.687,41.788,7114.43874456374,2021-06-21 02:47:00,914.69055,2021-06-21 03:00:00
19160,22.550018,,19.049633,211.0,802.0,-87.7,41.795,5999.819126927181,2021-06-21 02:47:00,920.789,2021-06-21 03:00:00
19161,22.75,,20.021553,211.0,771.0,-87.705,41.797,5615.552846815441,2021-06-21 02:47:00,924.24054,2021-06-21 03:00:00
19162,24.050018,,7.9697437,190.0,555.0,-87.73,41.798,3489.6479248854007,2021-06-21 02:47:00,948.5839,2021-06-21 03:00:00
19163,23.850006,,13.023727,210.0,698.00006,-87.718,41.8,4647.959110848629,2021-06-21 02:47:00,932.41046,2021-06-21 03:00:00
19164,20.850006,,30.907055,222.0,1118.0,-87.615,41.747,15814.704004524167,2021-06-21 02:48:00,886.19446,2021-06-21 03:00:00
19165,21.350006,,27.991295,223.0,1013.0,-87.633,41.763,13268.883416655555,2021-06-21 02:48:00,897.57056,2021-06-21 03:00:00
19166,21.550018,,27.991295,222.0,956.0,-87.658,41.775,10268.856089753763,2021-06-21 02:48:00,903.7954,2021-06-21 03:00:00
19167,21.550018,,26.047455,221.0,942.0,-87.665,41.778,9466.764358142107,2021-06-21 02:48:00,905.3298,2021-06-21 03:00:00
19168,14.550018,,41.015026,236.0,1936.0,-87.62,41.692,19538.33279587037,2021-06-21 02:49:00,801.5054,2021-06-21 03:00:00
19169,15.850006,,41.986946,230.0,1793.0,-87.61,41.708,18928.146248894158,2021-06-21 02:49:00,815.81696,2021-06-21 03:00:00
19170,18.350006,,37.90488,219.0,1471.0001,-87.61,41.727,17476.398326011502,2021-06-21 02:49:00,848.80164,2021-06-21 03:00:00
19171,12.350006,,34.98912,248.0,2301.0,-87.665,41.642,22649.889490537076,2021-06-21 02:50:00,765.89526,2021-06-21 03:00:00
19172,14.050018,,37.90488,240.0,2042.0,-87.648,41.658,21446.88557559091,2021-06-21 02:50:00,791.0285,2021-06-21 03:00:00
19173,7.5500183,,32.07336,254.0,2960.0,-87.713,41.588,28913.744779374123,2021-06-21 02:51:00,704.8498,2021-06-21 03:00:00
19174,8.550018,,30.907055,254.0,2815.9998,-87.697,41.608,26311.64220176948,2021-06-21 02:51:00,717.84015,2021-06-21 03:00:00
19175,10.25,,29.935133,252.0,2569.0,-87.68,41.625,24388.87239387625,2021-06-21 02:51:00,740.5734,2021-06-21 03:00:00
19176,3.850006,,32.07336,251.0,3470.0,-87.773,41.523,38374.158607431826,2021-06-21 02:52:00,660.36365,2021-06-21 03:00:00
19177,4.5500183,,30.907055,247.0,3371.0,-87.752,41.547,34719.91399738665,2021-06-21 02:52:00,668.8162,2021-06-21 03:00:00
19178,5.850006,,32.07336,251.0,3234.9998,-87.733,41.568,31651.760043680853,2021-06-21 02:52:00,680.5707,2021-06-21 03:00:00
19179,1.5500183,,36.93296,253.0,4162.0,-87.847,41.445,51034.421683206456,2021-06-21 02:53:00,603.6644,2021-06-21 03:00:00
19180,3.350006,,35.96104,258.0,3888.0,-87.822,41.472,46563.39731647191,2021-06-21 02:53:00,625.62286,2021-06-21 03:00:00
19181,4.5500183,,32.07336,254.0,3609.0,-87.797,41.497,42476.67614039056,2021-06-21 02:53:00,648.642,2021-06-21 03:00:00
19182,-4.4499817,,34.0172,249.0,4912.0,-87.882,41.348,65931.8325978309,2021-06-21 02:54:00,546.7321,2021-06-21 03:00:00
19183,-2.75,,32.07336,252.0,4667.0,-87.878,41.383,60775.96516091882,2021-06-21 02:54:00,564.82965,2021-06-21 03:00:00
19184,-0.4499817,,39.071186,256.0,4426.0,-87.868,41.417,55609.851557693866,2021-06-21 02:54:00,583.102,2021-06-21 03:00:00
19185,-6.4499817,,34.98912,249.0,5153.0,-87.885,41.313,71069.14607789404,2021-06-21 02:55:00,529.391,2021-06-21 03:00:00
19186,-14.75,,47.04093,269.0,6874.0,-87.883,40.97,121072.12032855957,2021-06-21 02:58:00,418.06122,2021-06-21 03:00:00
19281,2.5500183,,47.04093,264.0,3939.0,-88.748,41.008,159582.09153201248,2021-06-21 02:52:00,621.4875,2021-06-21 03:00:00
19282,8.350006,,47.04093,254.0,3296.0,-88.688,41.1,145257.7746193909,2021-06-21 02:53:00,675.27795,2021-06-21 03:00:00
19283,9.050018,,43.930786,257.0,3108.0,-88.632,41.185,132125.28664935895,2021-06-21 02:54:00,691.69745,2021-06-21 03:00:00
19284,10.550018,,39.071186,255.0,2743.0,-88.583,41.262,120541.98641350662,2021-06-21 02:55:00,724.4992,2021-06-21 03:00:00
19285,13.25,,34.98912,245.0,2256.0,-88.532,41.337,109184.8456044295,2021-06-21 02:56:00,770.21515,2021-06-21 03:00:00
19286,15.550018,,37.90488,242.0,1918.0,-88.46,41.397,97449.20484019951,2021-06-21 02:57:00,803.29565,2021-06-21 03:00:00
19287,15.050018,,41.015026,240.0,1931.0,-88.362,41.437,85142.12372936239,2021-06-21 02:58:00,802.0025,2021-06-21 03:00:00
19288,15.25,,40.043106,241.0,1928.0,-88.26,41.475,72707.89662013114,2021-06-21 02:59:00,802.30054,2021-06-21 03:00:00
20292,22.75,,4.0820637,90.0,335.00003,-87.745,41.79,1593.3211774120364,2021-06-21 02:53:00,973.90906,2021-06-21 03:00:00
20293,23.350006,,6.0259037,129.0,436.0,-87.74,41.793,2237.4455391315255,2021-06-21 02:53:00,962.2156,2021-06-21 03:00:00
20294,24.25,,9.913584,168.0,516.0,-87.737,41.797,2921.8191799533943,2021-06-21 02:54:00,953.03406,2021-06-21 03:00:00
20295,21.75,,21.965393,216.0,901.00006,-87.682,41.8,8137.444624364146,2021-06-21 02:54:00,909.835,2021-06-21 03:00:00
20296,22.350006,,20.993473,211.0,853.99994,-87.688,41.802,7643.109560601435,2021-06-21 02:54:00,915.02203,2021-06-21 03:00:00
20297,23.850006,,12.051807,206.0,638.0,-87.727,41.803,4283.8163671715265,2021-06-21 02:54:00,939.169,2021-06-21 03:00:00
20298,22.350006,,19.049633,209.0,807.0,-87.695,41.805,7170.768980751142,2021-06-21 02:54:00,920.233,2021-06-21 03:00:00
20299,23.050018,,14.9675665,212.0,727.0,-87.715,41.808,5714.933507172437,2021-06-21 02:54:00,929.1579,2021-06-21 03:00:00
20300,22.75,,14.9675665,208.0,755.0,-87.708,41.808,6271.873819315243,2021-06-21 02:54:00,926.0262,2021-06-21 03:00:00
20301,16.550018,,41.986946,227.0,1667.0,-87.635,41.748,13663.26979114684,2021-06-21 02:55:00,828.59827,2021-06-21 03:00:00
20302,19.050018,,40.043106,221.0,1407.0,-87.642,41.768,12155.358714593238,2021-06-21 02:55:00,855.4846,2021-06-21 03:00:00
20303,21.350006,,27.019375,220.0,1066.0,-87.653,41.787,10848.4361527573,2021-06-21 02:55:00,891.8136,2021-06-21 03:00:00
20304,21.350006,,26.047455,221.0,998.00006,-87.66,41.79,10128.991985957524,2021-06-21 02:55:00,899.2053,2021-06-21 03:00:00
20305,21.550018,,26.047455,220.0,959.0,-87.667,41.793,9441.159610437471,2021-06-21 02:55:00,903.46716,2021-06-21 03:00:00
20306,21.550018,,25.075537,217.0,933.0,-87.675,41.797,8725.944526620657,2021-06-21 02:55:00,906.3173,2021-06-21 03:00:00
20307,15.050018,,39.071186,235.0,1931.0,-87.618,41.678,21151.95762829567,2021-06-21 02:56:00,802.0025,2021-06-21 03:00:00
20308,14.850006,,40.043106,236.0,1932.0,-87.622,41.703,18302.88445698111,2021-06-21 02:56:00,801.90295,2021-06-21 03:00:00
20309,15.850006,,41.986946,232.0,1832.0,-87.628,41.727,15715.940639337718,2021-06-21 02:56:00,811.8937,2021-06-21 03:00:00
20310,13.850006,,37.90488,241.0,2088.0,-87.68,41.633,23263.077950905816,2021-06-21 02:57:00,786.5168,2021-06-21 03:00:00
20311,15.050018,,40.043106,236.0,1935.0,-87.657,41.648,22241.405612648352,2021-06-21 02:57:00,801.6047,2021-06-21 03:00:00
20312,15.050018,,40.043106,236.0,1927.0001,-87.633,41.662,21894.116529047926,2021-06-21 02:57:00,802.4002,2021-06-21 03:00:00
20313,7.850006,,34.0172,252.0,2957.0,-87.75,41.587,28767.585388704203,2021-06-21 02:58:00,705.1185,2021-06-21 03:00:00
20314,9.850006,,32.07336,249.0,2649.0002,-87.727,41.603,26510.09137015294,2021-06-21 02:58:00,733.1475,2021-06-21 03:00:00
20315,11.350006,,33.04528,243.0,2375.0,-87.703,41.618,24713.031516959058,2021-06-21 02:58:00,758.8345,2021-06-21 03:00:00
20316,5.850006,,34.0172,250.0,3256.0,-87.775,41.572,31124.981743190725,2021-06-21 02:59:00,678.7449,2021-06-21 03:00:00
20317,3.5500183,,34.98912,251.0,3549.0,-87.8,41.555,33988.18732530187,2021-06-21 02:59:00,653.681,2021-06-21 03:00:00
20318,3.850006,,40.043106,253.0,3748.0,-87.825,41.538,37012.0456268823,2021-06-21 02:59:00,637.08954,2021-06-21 03:00:00
21671,-13.949982,,47.04093,266.0,6736.0,-87.23,42.21,86596.98346614803,2021-06-21 02:45:17,426.2201,2021-06-21 03:00:00
22988,21.550018,,,,314.0,-87.895,41.957,30993.923805607694,2021-06-21 02:46:00,976.35486,2021-06-21 03:00:00
22989,23.550018,,13.995647,114.0,469.0,-87.89,41.945,29174.355416404604,2021-06-21 02:46:12,958.41956,2021-06-21 03:00:00
22990,24.25,,9.913584,137.0,588.0,-87.887,41.939,28237.58423593991,2021-06-21 02:46:18,944.83154,2021-06-21 03:00:00
22991,23.550018,,7.9697437,155.0,692.00006,-87.885,41.934,27488.411677179683,2021-06-21 02:46:24,933.0847,2021-06-21 03:00:00
22992,22.550018,,8.941664,171.0,768.0,-87.882,41.928,26555.441094879705,2021-06-21 02:46:30,924.57526,2021-06-21 03:00:00
22993,22.050018,,18.077713,212.0,869.0,-87.877,41.916,24757.255067657705,2021-06-21 02:46:42,913.3641,2021-06-21 03:00:00
22994,21.050018,,23.909233,219.0,1030.0,-87.872,41.905,23093.67650181749,2021-06-21 02:46:54,895.7207,2021-06-21 03:00:00
22995,20.75,,27.019375,222.0,1088.0,-87.869,41.899,22173.018053563377,2021-06-21 02:47:00,889.4327,2021-06-21 03:00:00
22996,20.550018,,32.07336,221.0,1152.0,-87.867,41.893,21323.394016123304,2021-06-21 02:47:06,882.53595,2021-06-21 03:00:00
22997,20.050018,,35.96104,222.0,1225.0,-87.864,41.887,20411.023858554116,2021-06-21 02:47:12,874.72205,2021-06-21 03:00:00
22998,18.75,,40.043106,225.0,1393.0,-87.859,41.876,18785.980484008778,2021-06-21 02:47:24,856.9522,2021-06-21 03:00:00
22999,18.550018,,42.958866,227.0,1478.0,-87.856,41.87,17888.506897431365,2021-06-21 02:47:30,848.0735,2021-06-21 03:00:00
23000,16.550018,,41.015026,239.0,1774.0,-87.845,41.845,14355.915672553368,2021-06-21 02:47:50,817.7342,2021-06-21 03:00:00
23001,14.050018,,35.96104,243.0,2042.0,-87.838,41.822,11631.48258864468,2021-06-21 02:48:10,791.0285,2021-06-21 03:00:00
23002,11.550018,,34.0172,248.0,2326.0,-87.83,41.795,9182.951128636882,2021-06-21 02:48:30,763.50415,2021-06-21 03:00:00
23003,9.75,,33.04528,252.0,2624.0,-87.823,41.77,8262.051431590358,2021-06-21 02:48:50,735.4617,2021-06-21 03:00:00
23004,8.050018,,34.0172,251.0,2941.0,-87.817,41.743,9280.084809841363,2021-06-21 02:49:10,706.55273,2021-06-21 03:00:00
23005,6.0500183,,30.907055,247.0,3271.0,-87.808,41.715,11650.81036852426,2021-06-21 02:49:30,677.44305,2021-06-21 03:00:00
23006,4.0500183,,32.07336,246.0,3603.0,-87.8,41.688,14809.84220884766,2021-06-21 02:49:50,649.1446,2021-06-21 03:00:00
23007,2.25,,32.07336,251.0,3834.0,-87.793,41.66,18525.970623709643,2021-06-21 02:50:10,630.0258,2021-06-21 03:00:00
23008,1.0500183,,36.93296,259.0,4127.0,-87.785,41.632,22409.40799826484,2021-06-21 02:50:30,606.43414,2021-06-21 03:00:00
23009,-0.1499939,,36.93296,255.0,4295.0,-87.777,41.602,26704.6083351729,2021-06-21 02:50:50,593.2332,2021-06-21 03:00:00
23010,-1.1499939,,39.071186,255.0,4462.0,-87.765,41.568,31639.23698689721,2021-06-21 02:51:10,580.3425,2021-06-21 03:00:00
23011,-2.4499817,,35.96104,257.0,4618.0,-87.752,41.535,36504.75911161406,2021-06-21 02:51:30,568.50665,2021-06-21 03:00:00
23012,-4.4499817,,36.93296,250.0,4947.0,-87.737,41.5,41732.718405644664,2021-06-21 02:51:50,544.1854,2021-06-21 03:00:00
23013,-7.4499817,,34.98912,247.0,5252.0,-87.723,41.465,47004.539367480975,2021-06-21 02:52:10,522.3978,2021-06-21 03:00:00
23014,-9.149994,,34.98912,256.0,5511.0,-87.708,41.428,52611.19536265175,2021-06-21 02:52:30,504.45575,2021-06-21 03:00:00
23015,-11.149994,,34.98912,261.0,5726.9995,-87.695,41.392,58070.535460547944,2021-06-21 02:52:50,489.87708,2021-06-21 03:00:00
23016,-11.949982,,41.015026,268.0,5925.0,-87.682,41.353,63981.21098285475,2021-06-21 02:53:10,476.81464,2021-06-21 03:00:00
23017,-12.449982,,43.930786,267.0,6126.0,-87.665,41.315,69809.97919210412,2021-06-21 02:53:30,463.84436,2021-06-21 03:00:00
23018,-13.449982,,47.04093,276.0,6331.0,-87.65,41.275,75912.54322708434,2021-06-21 02:53:50,450.9118,2021-06-21 03:00:00
23019,-14.149994,,47.04093,275.0,6535.0,-87.635,41.235,82020.20110255267,2021-06-21 02:54:10,438.33383,2021-06-21 03:00:00
23020,-13.449982,,49.95669,270.0,6739.0,-87.618,41.195,88167.67768702867,2021-06-21 02:54:30,426.04132,2021-06-21 03:00:00
23021,-15.449982,,42.958866,261.0,7010.0,-87.603,41.153,94572.45263250463,2021-06-21 02:54:50,410.14468,2021-06-21 03:00:00
23022,-17.949997,,41.015026,259.0,7279.0,-87.587,41.113,100706.17101828626,2021-06-21 02:55:10,394.84402,2021-06-21 03:00:00
23023,-20.149994,,37.90488,259.0,7519.0,-87.572,41.072,106965.37898388488,2021-06-21 02:55:30,381.58606,2021-06-21 03:00:00
23024,-21.949997,,41.986946,262.0,7717.9995,-87.555,41.032,113120.53656990554,2021-06-21 02:55:50,370.86853,2021-06-21 03:00:00
7023,-16.449982,-17.775436,46.06901,266.0,6933.0,-88.227,41.3,88971.02369156467,2021-06-21 03:00:00,414.6117,2021-06-21 03:00:00
7024,-30.75,-34.301147,46.06901,258.0,8672.0,-88.367,40.988,136110.11705375084,2021-06-21 03:03:00,322.81726,2021-06-21 03:00:00
15260,23.350006,,6.9978237,123.0,334.0,-87.76,41.79,1862.510219189269,2021-06-21 03:11:00,974.02563,2021-06-21 03:00:00
15261,23.550018,,13.023727,149.0,504.0,-87.77,41.798,3489.6479248842124,2021-06-21 03:11:00,954.4066,2021-06-21 03:00:00
15262,23.850006,,15.939487,174.0,574.0,-87.775,41.802,4305.0629823126055,2021-06-21 03:11:00,946.42206,2021-06-21 03:00:00
15263,22.75,,22.937313,198.0,753.0,-87.782,41.81,5723.192292567572,2021-06-21 03:11:00,926.2497,2021-06-21 03:00:00
15264,22.050018,,25.075537,205.0,798.00006,-87.783,41.82,7012.102877624176,2021-06-21 03:12:00,921.23376,2021-06-21 03:00:00
15265,21.75,,26.047455,209.0,838.0,-87.78,41.833,8590.778691847569,2021-06-21 03:12:00,916.79346,2021-06-21 03:00:00
15266,21.75,,27.019375,212.0,868.0,-87.775,41.838,9098.480806252312,2021-06-21 03:12:00,913.4747,2021-06-21 03:00:00
15267,21.550018,,27.991295,212.0,896.0,-87.768,41.843,9619.991576584904,2021-06-21 03:12:00,910.38586,2021-06-21 03:00:00
15268,21.350006,,27.991295,213.0,930.0,-87.762,41.847,10095.800456037765,2021-06-21 03:12:00,906.6464,2021-06-21 03:00:00
15269,21.350006,,29.935133,215.0,1009.0,-87.747,41.852,10759.56786645321,2021-06-21 03:12:00,898.0062,2021-06-21 03:00:00
15270,21.350006,,30.907055,215.0,1033.0,-87.743,41.852,10782.613830502429,2021-06-21 03:12:00,895.39453,2021-06-21 03:00:00
15271,19.850006,,39.071186,219.0,1273.0,-87.715,41.85,11157.61469183984,2021-06-21 03:13:00,869.61487,2021-06-21 03:00:00
15272,18.050018,,41.015026,223.0,1487.0,-87.692,41.835,10447.549495439876,2021-06-21 03:13:00,847.13763,2021-06-21 03:00:00
15273,16.550018,,43.930786,228.0,1679.0,-87.682,41.815,9198.55607827022,2021-06-21 03:13:00,827.37415,2021-06-21 03:00:00
15274,14.850006,,41.015026,233.0,1911.0,-87.675,41.792,8538.674977437166,2021-06-21 03:14:00,803.9927,2021-06-21 03:00:00
15275,14.350006,,37.90488,235.0,1953.0,-87.67,41.768,9084.060807002441,2021-06-21 03:14:00,799.8178,2021-06-21 03:00:00
15276,14.550018,,39.071186,233.0,1943.0,-87.673,41.745,10038.144448284706,2021-06-21 03:14:00,800.81006,2021-06-21 03:00:00
16451,15.050018,,43.930786,240.0,1929.0,-88.16,41.515,60346.054629889535,2021-06-21 03:00:00,802.20123,2021-06-21 03:00:00
16452,18.050018,,44.902706,225.0,1538.0,-88.057,41.555,47876.3337165751,2021-06-21 03:01:00,841.8511,2021-06-21 03:00:00
16453,20.25,,41.986946,221.0,1307.9999,-87.972,41.61,35398.40922262261,2021-06-21 03:02:00,865.90594,2021-06-21 03:00:00
16454,20.050018,,41.986946,221.0,1265.0001,-87.903,41.665,24171.593674193213,2021-06-21 03:03:00,870.4643,2021-06-21 03:00:00
16455,23.050018,,29.935133,210.0,807.0,-87.838,41.717,13576.508411553632,2021-06-21 03:04:00,920.233,2021-06-21 03:00:00
16456,24.25,,13.995647,179.0,516.0,-87.785,41.758,5095.685427611805,2021-06-21 03:05:00,953.03406,2021-06-21 03:00:00
16457,21.550018,,30.907055,213.0,1027.0,-87.652,41.722,13925.129752185718,2021-06-21 03:08:00,896.04694,2021-06-21 03:00:00
